time	V(vout)	V(n001)	V(n012)	V(n013)
2.809243796645118e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248761e+000
2.810000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248754e+000
2.816902034828355e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248687e+000
2.822366411941151e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248633e+000
2.830000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248556e+000
2.830631043184306e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248549e+000
2.831893129552920e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248536e+000
2.839465647764600e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248458e+000
2.840000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248452e+000
2.847000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248378e+000
2.852400000000001e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248320e+000
2.860000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248238e+000
2.860640000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248231e+000
2.861920000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248217e+000
2.869600000000001e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248134e+000
2.870000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248129e+000
2.880000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248019e+000
2.880640000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.248012e+000
2.881919999999999e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247998e+000
2.889599999999995e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247913e+000
2.890000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247909e+000
2.900000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247798e+000
2.900640000000009e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247791e+000
2.901920000000025e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247776e+000
2.909600000000125e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247691e+000
2.910000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247687e+000
2.920000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247576e+000
2.920639999999800e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247569e+000
2.921919999999401e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247555e+000
2.929599999997003e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247470e+000
2.930000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247465e+000
2.940000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247355e+000
2.940640000004797e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247348e+000
2.941920000014389e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247334e+000
2.949600000071943e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247249e+000
2.950000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247245e+000
2.960000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247135e+000
2.960639999884892e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247128e+000
2.961919999654674e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247114e+000
2.969599998273369e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247030e+000
2.970000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.247026e+000
2.980000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246917e+000
2.980640002762611e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246910e+000
2.981920008287831e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246896e+000
2.989600041439152e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246814e+000
2.990000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246809e+000
3.000000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246702e+000
3.000639933697357e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246695e+000
3.001919801092070e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246681e+000
3.009599005460349e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246599e+000
3.010000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246595e+000
3.020000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246489e+000
3.020641591263441e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246482e+000
3.021924773790323e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246469e+000
3.029623868951615e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246387e+000
3.030000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246383e+000
3.040000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246279e+000
3.040601809677416e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246272e+000
3.041805429032247e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246260e+000
3.049027145161235e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246184e+000
3.050000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246174e+000
3.051758707023040e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246156e+000
3.053517414046079e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246138e+000
3.055276121069119e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246120e+000
3.057034828092158e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246101e+000
3.058793535115197e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246083e+000
3.060552242138237e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246065e+000
3.062310949161276e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.246047e+000
3.070000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.245968e+000
3.070616253109674e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.245962e+000
3.071848759329021e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.245949e+000
3.079243796645104e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.245874e+000
3.080000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.245866e+000
3.082217375408954e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.245843e+000
3.084434750817907e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.245821e+000
3.086652126226861e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.245798e+000
3.088869501635815e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.245776e+000
3.091086877044769e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.245753e+000
3.093304252453722e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.245731e+000
3.095521627862676e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.245709e+000
3.100000000000000e-004	3.995959e+000	-1.000000e-001	1.000000e-001	1.245664e+000
3.100398457466783e-004	3.995959e+000	-9.920309e-002	1.000000e-001	1.245686e+000
3.101195372400350e-004	3.995959e+000	-9.760925e-002	1.000000e-001	1.245858e+000
3.102716842624453e-004	3.995959e+000	-9.456632e-002	1.000000e-001	1.246722e+000
3.104229232127247e-004	3.995959e+000	-9.154154e-002	1.000000e-001	1.248383e+000
3.105620103106803e-004	3.995959e+000	-8.875979e-002	1.000000e-001	1.251013e+000
3.108401845065915e-004	3.995959e+000	-8.319631e-002	1.000000e-001	1.258516e+000
3.110351194538724e-004	3.995959e+000	-7.929761e-002	1.000000e-001	1.265291e+000
3.112458361771065e-004	3.995959e+000	-7.508328e-002	1.000000e-001	1.275227e+000
3.115267918080853e-004	3.995959e+000	-6.946416e-002	1.000000e-001	1.291529e+000
3.120000000000000e-004	3.995959e+000	-6.000000e-002	1.000000e-001	1.322912e+000
3.121685733785873e-004	3.995959e+000	-5.662853e-002	1.000000e-001	1.336678e+000
3.123933378833703e-004	3.995959e+000	-5.213324e-002	1.000000e-001	1.356693e+000
3.128428668929364e-004	3.995959e+000	-4.314266e-002	1.000000e-001	1.399966e+000
3.130000000000000e-004	3.995959e+000	-4.000000e-002	1.000000e-001	1.416062e+000
3.132697174057397e-004	3.995959e+000	-3.460565e-002	1.000000e-001	1.446671e+000
3.136293406133925e-004	3.995959e+000	-2.741319e-002	1.000000e-001	1.490087e+000
3.140000000000000e-004	3.995959e+000	-2.000000e-002	1.000000e-001	1.536897e+000
3.142157739245917e-004	3.995959e+000	-1.568452e-002	1.000000e-001	1.566329e+000
3.145034724907140e-004	3.995959e+000	-9.930550e-003	1.000000e-001	1.607223e+000
3.150000000000000e-004	3.995959e+000	8.881784e-016	1.000000e-001	1.680097e+000
3.151726191396734e-004	3.995959e+000	3.452383e-003	1.000000e-001	1.706907e+000
3.154027779925712e-004	3.995959e+000	8.055560e-003	1.000000e-001	1.743580e+000
3.158630956983668e-004	3.995959e+000	1.726191e-002	1.000000e-001	1.818699e+000
3.160920635411592e-004	3.995959e+000	2.184127e-002	1.000000e-001	1.857238e+000
3.162761906234774e-004	3.995959e+000	2.552381e-002	1.000000e-001	1.889084e+000
3.166444447881140e-004	3.995959e+000	3.288890e-002	1.000000e-001	1.953973e+000
3.170736508329273e-004	3.995959e+000	4.147302e-002	1.000000e-001	2.031214e+000
3.180000000000000e-004	3.995959e+000	6.000000e-002	1.000000e-001	2.206081e+000
3.180589206663419e-004	3.995959e+000	6.117841e-002	1.000000e-001	2.217547e+000
3.184124446643929e-004	3.995959e+000	6.824889e-002	1.000000e-001	2.287128e+000
3.188838099951277e-004	3.995959e+000	7.767620e-002	1.000000e-001	2.381237e+000
3.190942730661470e-004	3.995959e+000	8.188546e-002	1.000000e-001	2.423881e+000
3.200000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.611551e+000
3.200340088536971e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.618704e+000
3.201020265610914e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.632949e+000
3.202338011379385e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.660264e+000
3.203545336821286e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.684850e+000
3.204875593611520e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.711144e+000
3.210401060879691e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.814294e+000
3.220000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.968035e+000
3.221925092222516e-004	3.995959e+000	1.000000e-001	1.000000e-001	2.995154e+000
3.229625461112580e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.094921e+000
3.230000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.099504e+000
3.240000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.206967e+000
3.240599262219873e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.212688e+000
3.244194835539111e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.245455e+000
3.248988933298095e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.286522e+000
3.250958819551797e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.302238e+000
3.253678988187255e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.322602e+000
3.256399156822712e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.342037e+000
3.259119325458170e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.360543e+000
3.261839494093627e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.378120e+000
3.264559662729085e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.394768e+000
3.267279831364543e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.410487e+000
3.270000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.425277e+000
3.271840933539450e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.434753e+000
3.279204667697249e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.469681e+000
3.280981831221040e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.477381e+000
3.283698712475177e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.488477e+000
3.286415593729314e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.499067e+000
3.289132474983451e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.509151e+000
3.291849356237589e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.518728e+000
3.294566237491726e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.527799e+000
3.297283118745863e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.536363e+000
3.300000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.544421e+000
3.301885115944396e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.549711e+000
3.309425579721983e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.569182e+000
3.310000000000000e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.570582e+000
3.312857142857143e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.577043e+000
3.315714285714286e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.583198e+000
3.318571428571429e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.589047e+000
3.321428571428572e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.594590e+000
3.324285714285715e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.599827e+000
3.327142857142857e-004	3.995959e+000	1.000000e-001	1.000000e-001	3.604757e+000
